epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,182.897,0.56536,0.41625,0.88851,0.88659,0.60324,0.73005,0.50648,1.06004,0.67716,1.1868,0.000330722,0.000330722,0.000330722
77,185.239,0.62538,0.45673,0.88048,0.85347,0.61191,0.73768,0.48482,1.10794,0.72256,1.18294,0.000328119,0.000328119,0.000328119
78,187.406,0.57118,0.41818,0.87145,0.83784,0.66692,0.76254,0.50201,1.04434,0.69131,1.14787,0.000325515,0.000325515,0.000325515
79,189.625,0.57904,0.41718,0.858,0.85413,0.7277,0.80537,0.51922,1.07394,0.62476,1.16697,0.000322911,0.000322911,0.000322911
80,191.85,0.54371,0.37506,0.87624,0.86468,0.75479,0.82935,0.53877,1.07844,0.6026,1.1911,0.000320308,0.000320308,0.000320308
81,194.735,0.52786,0.39094,0.86962,0.84975,0.72574,0.81601,0.52563,1.10449,0.61985,1.23901,0.000317704,0.000317704,0.000317704
82,196.929,0.50709,0.40509,0.87803,0.82096,0.73386,0.82214,0.52078,1.10081,0.64329,1.21177,0.0003151,0.0003151,0.0003151
83,199.31,0.48443,0.38967,0.83228,0.89942,0.69429,0.83684,0.5499,1.09677,0.65159,1.20844,0.000312497,0.000312497,0.000312497
84,202.167,0.52393,0.38006,0.88665,0.86589,0.70065,0.82217,0.5418,1.08712,0.65129,1.20081,0.000309893,0.000309893,0.000309893
85,204.346,0.53173,0.36959,0.86281,0.87379,0.70302,0.8249,0.54313,1.06361,0.63242,1.18788,0.000307289,0.000307289,0.000307289
86,206.584,0.54971,0.38385,0.86038,0.86453,0.71281,0.83171,0.56042,1.09601,0.64822,1.18659,0.000304685,0.000304685,0.000304685
87,209.431,0.53341,0.38033,0.87862,0.8988,0.69865,0.82019,0.57142,1.06932,0.65994,1.16547,0.000302082,0.000302082,0.000302082
88,212.319,0.62366,0.42097,0.87354,0.89058,0.68064,0.79646,0.55548,1.06821,0.63598,1.17759,0.000299478,0.000299478,0.000299478
89,214.656,0.57734,0.42245,0.90776,0.88844,0.70178,0.82217,0.56632,1.05512,0.61865,1.17684,0.000296874,0.000296874,0.000296874
90,216.842,0.51429,0.37705,0.85848,0.7949,0.7338,0.82103,0.56067,1.05974,0.5941,1.1868,0.000294271,0.000294271,0.000294271
91,219.016,0.53352,0.37268,0.85551,0.802,0.73193,0.8221,0.52992,1.11732,0.61315,1.22046,0.000291667,0.000291667,0.000291667
92,221.237,0.52228,0.3773,0.85394,0.83319,0.71226,0.82836,0.53793,1.11494,0.61275,1.23318,0.000289063,0.000289063,0.000289063
93,223.406,0.55986,0.4185,0.89313,0.84813,0.71715,0.83114,0.5559,1.05694,0.62516,1.21782,0.00028646,0.00028646,0.00028646
94,225.563,0.51041,0.36794,0.84574,0.8441,0.73865,0.83877,0.55584,1.03565,0.61633,1.21101,0.000283856,0.000283856,0.000283856
95,227.908,0.5459,0.39832,0.87458,0.88377,0.69999,0.83912,0.55836,1.05151,0.61841,1.20654,0.000281252,0.000281252,0.000281252
96,230.093,0.48499,0.345,0.84782,0.7661,0.80646,0.82949,0.54752,1.05631,0.59556,1.18002,0.000278649,0.000278649,0.000278649
97,232.264,0.5189,0.34679,0.84522,0.84547,0.75943,0.82166,0.55405,1.05253,0.57837,1.19145,0.000276045,0.000276045,0.000276045
98,234.458,0.48383,0.34026,0.82546,0.88883,0.73029,0.81574,0.54976,1.09873,0.58693,1.22346,0.000273441,0.000273441,0.000273441
99,236.611,0.54534,0.34971,0.87457,0.86867,0.74696,0.81575,0.55142,1.07034,0.61501,1.21972,0.000270837,0.000270837,0.000270837
100,238.79,0.52398,0.34606,0.86325,0.85162,0.7512,0.83072,0.5552,1.075,0.58099,1.23405,0.000268234,0.000268234,0.000268234
101,240.984,0.52636,0.36385,0.82735,0.73405,0.74281,0.80527,0.54282,1.04924,0.58727,1.22123,0.00026563,0.00026563,0.00026563
102,243.316,0.52331,0.39155,0.86936,0.74934,0.78389,0.82436,0.5533,1.03814,0.6162,1.19686,0.000263026,0.000263026,0.000263026
103,245.493,0.49407,0.36408,0.86979,0.80954,0.70292,0.81719,0.55316,1.00898,0.62929,1.18627,0.000260423,0.000260423,0.000260423
104,247.703,0.52298,0.39202,0.88436,0.80273,0.7294,0.80892,0.53809,0.98628,0.60512,1.19858,0.000257819,0.000257819,0.000257819
105,249.86,0.47293,0.34811,0.85367,0.80653,0.71462,0.76944,0.50475,1.01271,0.62057,1.20952,0.000255215,0.000255215,0.000255215
106,252.03,0.55229,0.40488,0.86464,0.80817,0.71026,0.77597,0.50679,1.04426,0.59704,1.21392,0.000252611,0.000252611,0.000252611
107,254.218,0.44942,0.32703,0.83888,0.90083,0.69145,0.79204,0.51112,1.07954,0.62767,1.25287,0.000250008,0.000250008,0.000250008
108,256.585,0.50179,0.34208,0.83764,0.73861,0.78484,0.80222,0.52593,1.06111,0.64524,1.26619,0.000247404,0.000247404,0.000247404
109,258.763,0.43432,0.34041,0.84254,0.90888,0.67067,0.80244,0.51665,1.0889,0.66735,1.25556,0.0002448,0.0002448,0.0002448
